pointid,grid_code,POINT_X,POINT_Y
34827,-106.6012878,-97.302101335545501,26.160561618950851
34828,-106.6012878,-97.301025773622769,26.160561618950851
34829,-106.6012878,-97.299950211699979,26.160561618950851
34830,-106.6012878,-97.298874649777247,26.160561618950851
34831,-109.3333130,-97.297799087854344,26.160561618950851
34832,-109.3333130,-97.296723525931725,26.160561618950851
34833,-112.0653381,-97.295647964008879,26.160561618950851
34834,-114.7973633,-97.294572402086146,26.160561618950851
34835,-120.2614441,-97.293496840163357,26.160561618950851
34836,-120.2614441,-97.292421278240624,26.160561618950851
34837,-122.9934692,-97.291345716317892,26.160561618950851
34838,-125.7254944,-97.290270154395103,26.160561618950851
34839,-131.1895447,-97.289194592472256,26.160561618950851
34840,-133.9215546,-97.288119030549524,26.160561618950851
34841,-136.6535797,-97.287043468626734,26.160561618950851
34842,-139.3856049,-97.285967906704002,26.160561618950851
34843,-142.1176300,-97.284892344781269,26.160561618950851
34844,-142.1176300,-97.283816782858480,26.160561618950851
34845,-144.8496704,-97.282741220935634,26.160561618950851
34846,-144.8496704,-97.281665659012845,26.160561618950851
34847,-144.8496704,-97.280590097090112,26.160561618950851
34848,-144.8496704,-97.279514535167380,26.160561618950851
34849,-144.8496704,-97.278438973244647,26.160561618950851
34850,-144.8496704,-97.277363411321858,26.160561618950851
34851,-144.8496704,-97.276287849399125,26.160561618950851
34852,-144.8496704,-97.275212287476222,26.160561618950851
34853,-144.8496704,-97.274136725553603,26.160561618950851
34854,-144.8496704,-97.273061163630757,26.160561618950851
34855,-144.8496704,-97.271985601708025,26.160561618950851
34856,-144.8496704,-97.270910039785235,26.160561618950851
34857,-144.8496704,-97.269834477862503,26.160561618950851
34858,-144.8496704,-97.268758915939770,26.160561618950851
34859,-147.5816956,-97.267683354016981,26.160561618950851
34860,-147.5816956,-97.266607792094135,26.160561618950851
34861,-147.5816956,-97.265532230171402,26.160561618950851
34862,-147.5816956,-97.264456668248613,26.160561618950851
34863,-150.3137207,-97.263381106325880,26.160561618950851
34864,-150.3137207,-97.262305544403148,26.160561618950851
34865,-153.0457458,-97.261229982480359,26.160561618950851
34866,-153.0457458,-97.260154420557626,26.160561618950851
34867,-153.0457458,-97.259078858634723,26.160561618950851
34868,-153.0457458,-97.258003296712104,26.160561618950851
34869,-155.7777710,-97.256927734789258,26.160561618950851
34870,-155.7777710,-97.255852172866526,26.160561618950851
34871,-155.7777710,-97.254776610943736,26.160561618950851
34872,-155.7777710,-97.253701049021004,26.160561618950851
34873,-158.5097961,-97.252625487098101,26.160561618950851
34874,-158.5097961,-97.251549925175482,26.160561618950851
34875,-161.2418213,-97.250474363252636,26.160561618950851
34876,-163.9738464,-97.249398801329903,26.160561618950851
34877,-163.9738464,-97.248323239407114,26.160561618950851
34878,-163.9738464,-97.247247677484381,26.160561618950851
34879,-163.9738464,-97.246172115561649,26.160561618950851
34880,-163.9738464,-97.245096553638859,26.160561618950851
34881,-163.9738464,-97.244020991716013,26.160561618950851
34882,-163.9738464,-97.242945429793281,26.160561618950851
34883,-163.9738464,-97.241869867870491,26.160561618950851
34884,-163.9738464,-97.240794305947759,26.160561618950851
34885,-163.9738464,-97.239718744025026,26.160561618950851
34886,-161.2418213,-97.238643182102237,26.160561618950851
34887,-158.5097961,-97.237567620179505,26.160561618950851
34888,-153.0457458,-97.236492058256601,26.160561618950851
34889,-150.3137207,-97.235416496333983,26.160561618950851
34890,-147.5816956,-97.234340934411136,26.160561618950851
34891,-144.8496704,-97.233265372488404,26.160561618950851
34892,-144.8496704,-97.232189810565615,26.160561618950851
34893,-147.5816956,-97.231114248642882,26.160561618950851
34894,-147.5816956,-97.230038686719979,26.160561618950851
34895,-150.3137207,-97.228963124797360,26.160561618950851
34896,-150.3137207,-97.227887562874514,26.160561618950851
34897,-150.3137207,-97.226812000951782,26.160561618950851
34898,-150.3137207,-97.225736439028992,26.160561618950851
34899,-150.3137207,-97.224660877106260,26.160561618950851
34900,-150.3137207,-97.223585315183527,26.160561618950851
34901,-150.3137207,-97.222509753260738,26.160561618950851
34902,-150.3137207,-97.221434191337892,26.160561618950851
34903,-150.3137207,-97.220358629415159,26.160561618950851
34904,-150.3137207,-97.219283067492370,26.160561618950851
34905,-150.3137207,-97.218207505569637,26.160561618950851
34906,-150.3137207,-97.217131943646905,26.160561618950851
34907,-153.0457458,-97.216056381724115,26.160561618950851
34908,-153.0457458,-97.214980819801383,26.160561618950851
34909,-153.0457458,-97.213905257878480,26.160561618950851
34910,-153.0457458,-97.212829695955861,26.160561618950851
34911,-153.0457458,-97.211754134033015,26.160561618950851
34912,-153.0457458,-97.210678572110282,26.160561618950851
34913,-153.0457458,-97.209603010187493,26.160561618950851
34914,-153.0457458,-97.208527448264761,26.160561618950851
34915,-153.0457458,-97.207451886342028,26.160561618950851
34916,-153.0457458,-97.206376324419239,26.160561618950851
34917,-153.0457458,-97.205300762496393,26.160561618950851
34918,-153.0457458,-97.204225200573660,26.160561618950851
34919,-153.0457458,-97.203149638650871,26.160561618950851
34920,-153.0457458,-97.202074076728138,26.160561618950851
34921,-153.0457458,-97.200998514805406,26.160561618950851
34922,-153.0457458,-97.199922952882616,26.160561618950851
34923,-153.0457458,-97.198847390959770,26.160561618950851
34924,-153.0457458,-97.197771829037038,26.160561618950851
34925,-153.0457458,-97.196696267114248,26.160561618950851
34926,-153.0457458,-97.195620705191516,26.160561618950851
34927,-155.7777710,-97.194545143268783,26.160561618950851
34928,-155.7777710,-97.193469581345994,26.160561618950851
34929,-155.7777710,-97.192394019423261,26.160561618950851
34930,-153.0457458,-97.191318457500358,26.160561618950851
34931,-153.0457458,-97.190242895577740,26.160561618950851
34932,-153.0457458,-97.189167333654893,26.160561618950851
34933,-150.3137207,-97.188091771732161,26.160561618950851
34934,-150.3137207,-97.187016209809428,26.160561618950851
34935,-150.3137207,-97.185940647886639,26.160561618950851
34936,-150.3137207,-97.184865085963906,26.160561618950851
34937,-150.3137207,-97.183789524041117,26.160561618950851
34938,-139.3856049,-97.182713962118271,26.160561618950851
34939,-131.1895447,-97.181638400195538,26.160561618950851
34940,-120.2614441,-97.180562838272749,26.160561618950851
34941,-112.0653381,-97.179487276350017,26.160561618950851
34942,-109.3333130,-97.178411714427284,26.160561618950851
34943,-109.3333130,-97.177336152504495,26.160561618950851
34944,-103.8692627,-97.176260590581649,26.160561618950851
34945,-101.1372375,-97.175185028658916,26.160561618950851
34946,-98.4052124,-97.174109466736127,26.160561618950851
34947,-92.9411621,-97.173033904813394,26.160561618950851
34948,-87.4771118,-97.171958342890662,26.160561618950851
34949,-95.6731873,-97.170882780967872,26.160561618950851
34950,-120.2614441,-97.169807219045140,26.160561618950851
34951,-150.3137207,-97.168731657122237,26.160561618950851
34952,-153.0457458,-97.167656095199618,26.160561618950851
34953,-158.5097961,-97.166580533276772,26.160561618950851
34954,-166.7058716,-97.165504971354039,26.160561618950851
34955,-172.1699219,-97.164429409431307,26.160561618950851
34956,-166.7058716,-97.163353847508517,26.160561618950851
34957,-169.4378967,-97.162278285585785,26.160561618950851
34958,-169.4378967,-97.161202723662996,26.160561618950851
34959,-169.4378967,-97.160127161740149,26.160561618950851
34960,-169.4378967,-97.159051599817417,26.160561618950851
34961,-172.1699219,-97.157976037894628,26.160561618950851
34962,-172.1699219,-97.156900475971895,26.160561618950851
34963,-172.1699219,-97.155824914049163,26.160561618950851
34964,-174.9019470,-97.154749352126373,26.160561618950851
34965,-174.9019470,-97.153673790203527,26.160561618950851
34966,-174.9019470,-97.152598228280795,26.160561618950851
34967,-177.6339722,-97.151522666358005,26.160561618950851
34968,-177.6339722,-97.150447104435273,26.160561618950851
34969,-177.6339722,-97.149371542512540,26.160561618950851
34970,-177.6339722,-97.148295980589751,26.160561618950851
34971,-180.3660126,-97.147220418667018,26.160561618950851
34972,-180.3660126,-97.146144856744115,26.160561618950851
34973,-180.3660126,-97.145069294821496,26.160561618950851
34974,-183.0980377,-97.143993732898650,26.160561618950851
34975,-183.0980377,-97.142918170975918,26.160561618950851
34976,-183.0980377,-97.141842609053185,26.160561618950851
34977,-183.0980377,-97.140767047130396,26.160561618950851
34978,-183.0980377,-97.139691485207663,26.160561618950851
34979,-183.0980377,-97.138615923284874,26.160561618950851
34980,-185.8300629,-97.137540361362028,26.160561618950851
34981,-185.8300629,-97.136464799439295,26.160561618950851
34982,-188.5620880,-97.135389237516506,26.160561618950851
34983,-188.5620880,-97.134313675593773,26.160561618950851
34984,-191.2941132,-97.133238113671041,26.160561618950851
34985,-194.0261383,-97.132162551748252,26.160561618950851
34986,-194.0261383,-97.131086989825405,26.160561618950851
34987,-194.0261383,-97.130011427902673,26.160561618950851
34988,-194.0261383,-97.128935865979884,26.160561618950851
34989,-194.0261383,-97.127860304057151,26.160561618950851
34990,-194.0261383,-97.126784742134419,26.160561618950851
34991,-194.0261383,-97.125709180211629,26.160561618950851
34992,-196.7581635,-97.124633618288897,26.160561618950851
34993,-196.7581635,-97.123558056365994,26.160561618950851
34994,-199.4901886,-97.122482494443375,26.160561618950851
34995,-199.4901886,-97.121406932520529,26.160561618950851
34996,-199.4901886,-97.120331370597796,26.160561618950851
34997,-199.4901886,-97.119255808675064,26.160561618950851
34998,-199.4901886,-97.118180246752274,26.160561618950851
34999,-199.4901886,-97.117104684829542,26.160561618950851
35000,-199.4901886,-97.116029122906752,26.160561618950851
35001,-199.4901886,-97.114953560983906,26.160561618950851
35002,-202.2222137,-97.113877999061174,26.160561618950851
35003,-202.2222137,-97.112802437138384,26.160561618950851
35004,-202.2222137,-97.111726875215652,26.160561618950851
35005,-204.9542542,-97.110651313292919,26.160561618950851
35006,-204.9542542,-97.109575751370130,26.160561618950851
35007,-204.9542542,-97.108500189447284,26.160561618950851
35008,-204.9542542,-97.107424627524551,26.160561618950851
35009,-204.9542542,-97.106349065601762,26.160561618950851
35010,-204.9542542,-97.105273503679030,26.160561618950851
35011,-204.9542542,-97.104197941756297,26.160561618950851
35012,-204.9542542,-97.103122379833508,26.160561618950851
35013,-204.9542542,-97.102046817910775,26.160561618950851
35014,-204.9542542,-97.100971255987872,26.160561618950851
35015,-204.9542542,-97.099895694065253,26.160561618950851
35016,-204.9542542,-97.098820132142407,26.160561618950851
35017,-204.9542542,-97.097744570219675,26.160561618950851
35018,-204.9542542,-97.096669008296942,26.160561618950851
35019,-207.6862793,-97.095593446374153,26.160561618950851
35020,-207.6862793,-97.094517884451420,26.160561618950851
35021,-207.6862793,-97.093442322528631,26.160561618950851
35022,-207.6862793,-97.092366760605785,26.160561618950851
35023,-207.6862793,-97.091291198683052,26.160561618950851
35024,-207.6862793,-97.090215636760263,26.160561618950851
35025,-207.6862793,-97.089140074837530,26.160561618950851
35026,-207.6862793,-97.088064512914798,26.160561618950851
35027,-207.6862793,-97.086988950992009,26.160561618950851
35028,-207.6862793,-97.085913389069162,26.160561618950851
35029,-204.9542542,-97.084837827146430,26.160561618950851
35030,-204.9542542,-97.083762265223640,26.160561618950851
35031,-204.9542542,-97.082686703300908,26.160561618950851
35032,-204.9542542,-97.081611141378175,26.160561618950851
35033,-207.6862793,-97.080535579455386,26.160561618950851
35034,-207.6862793,-97.079460017532654,26.160561618950851
35035,-210.4183044,-97.078384455609751,26.160561618950851
35036,-210.4183044,-97.077308893687132,26.160561618950851
35037,-210.4183044,-97.076233331764286,26.160561618950851
35038,-210.4183044,-97.075157769841553,26.160561618950851
35039,-213.1503296,-97.074082207918821,26.160561618950851
35040,-213.1503296,-97.073006645996031,26.160561618950851
35041,-213.1503296,-97.071931084073299,26.160561618950851
35042,-213.1503296,-97.070855522150509,26.160561618950851
35043,-215.8823547,-97.069779960227663,26.160561618950851
35044,-215.8823547,-97.068704398304931,26.160561618950851
35045,-218.6143799,-97.067628836382141,26.160561618950851
35046,-218.6143799,-97.066553274459409,26.160561618950851
35047,-218.6143799,-97.065477712536676,26.160561618950851
35048,-218.6143799,-97.064402150613887,26.160561618950851
35049,-218.6143799,-97.063326588691154,26.160561618950851
35050,-218.6143799,-97.062251026768308,26.160561618950851
35051,-218.6143799,-97.061175464845519,26.160561618950851
35052,-218.6143799,-97.060099902922786,26.160561618950851
35053,-221.3464050,-97.059024341000054,26.160561618950851
35054,-221.3464050,-97.057948779077265,26.160561618950851
35055,-221.3464050,-97.056873217154532,26.160561618950851
35056,-224.0784302,-97.055797655231629,26.160561618950851
35057,-224.0784302,-97.054722093309010,26.160561618950851
35058,-224.0784302,-97.053646531386164,26.160561618950851
35059,-226.8104553,-97.052570969463432,26.160561618950851
35060,-226.8104553,-97.051495407540699,26.160561618950851
35061,-226.8104553,-97.050419845617910,26.160561618950851
35062,-226.8104553,-97.049344283695177,26.160561618950851
35063,-226.8104553,-97.048268721772388,26.160561618950851
35064,-226.8104553,-97.047193159849542,26.160561618950851
35065,-226.8104553,-97.046117597926809,26.160561618950851
35066,-226.8104553,-97.045042036004020,26.160561618950851
35067,-226.8104553,-97.043966474081287,26.160561618950851
35068,-226.8104553,-97.042890912158555,26.160561618950851
35069,-226.8104553,-97.041815350235765,26.160561618950851
35070,-226.8104553,-97.040739788313033,26.160561618950851
35071,-226.8104553,-97.039664226390187,26.160561618950851
35072,-226.8104553,-97.038588664467397,26.160561618950851
35073,-229.5424805,-97.037513102544665,26.160561618950851
35074,-229.5424805,-97.036437540621932,26.160561618950851
35075,-229.5424805,-97.035361978699143,26.160561618950851
35076,-232.2745056,-97.034286416776411,26.160561618950851
35077,-232.2745056,-97.033210854853507,26.160561618950851
35078,-232.2745056,-97.032135292930889,26.160561618950851
35079,-232.2745056,-97.031059731008042,26.160561618950851
35080,-232.2745056,-97.029984169085310,26.160561618950851
35081,-235.0065308,-97.028908607162577,26.160561618950851
35082,-235.0065308,-97.027833045239788,26.160561618950851
35083,-235.0065308,-97.026757483317056,26.160561618950851
35084,-235.0065308,-97.025681921394266,26.160561618950851
35085,-237.7385559,-97.024606359471420,26.160561618950851
35086,-237.7385559,-97.023530797548688,26.160561618950851
35087,-237.7385559,-97.022455235625898,26.160561618950851
35088,-237.7385559,-97.021379673703166,26.160561618950851
35089,-240.4705811,-97.020304111780433,26.160561618950851
35090,-240.4705811,-97.019228549857644,26.160561618950851
35091,-57.4248352,-97.361257241297722,26.159486057028118
35092,-54.6928101,-97.360181679374989,26.159486057028118
35093,-54.6928101,-97.359106117452257,26.159486057028118
35094,-57.4248352,-97.358030555529467,26.159486057028118
35095,-57.4248352,-97.356954993606621,26.159486057028118
35096,-57.4248352,-97.355879431683888,26.159486057028118
35097,-57.4248352,-97.354803869761099,26.159486057028118
35098,-54.6928101,-97.353728307838367,26.159486057028118
35099,-51.9607849,-97.352652745915634,26.159486057028118
35100,-49.2287598,-97.351577183992845,26.159486057028118
35101,-46.4967346,-97.350501622069999,26.159486057028118
35102,-49.2287598,-97.349426060147209,26.159486057028118
35103,-49.2287598,-97.348350498224477,26.159486057028118
35104,-43.7647095,-97.347274936301744,26.159486057028118
35105,-38.3006592,-97.346199374379012,26.159486057028118
35106,-35.5686340,-97.345123812456222,26.159486057028118
35107,-32.8366089,-97.344048250533490,26.159486057028118
35108,-35.5686340,-97.342972688610587,26.159486057028118
35109,-38.3006592,-97.341897126687968,26.159486057028118
35110,-38.3006592,-97.340821564765122,26.159486057028118
35111,-38.3006592,-97.339746002842389,26.159486057028118
35112,-38.3006592,-97.338670440919600,26.159486057028118
35113,-35.5686340,-97.337594878996867,26.159486057028118
35114,-38.3006592,-97.336519317074135,26.159486057028118
35115,-41.0326843,-97.335443755151346,26.159486057028118
35116,-41.0326843,-97.334368193228499,26.159486057028118
35117,-38.3006592,-97.333292631305767,26.159486057028118
35118,-35.5686340,-97.332217069382978,26.159486057028118
35119,-32.8366089,-97.331141507460245,26.159486057028118
35120,-32.8366089,-97.330065945537513,26.159486057028118
35121,-32.8366089,-97.328990383614723,26.159486057028118
35122,-38.3006592,-97.327914821691877,26.159486057028118
35123,-41.0326843,-97.326839259769088,26.159486057028118
35124,-51.9607849,-97.325763697846355,26.159486057028118
35125,-60.1568604,-97.324688135923623,26.159486057028118
35126,-57.4248352,-97.323612574000890,26.159486057028118
35127,-49.2287598,-97.322537012078101,26.159486057028118
35128,-46.4967346,-97.321461450155368,26.159486057028118
35129,-49.2287598,-97.320385888232465,26.159486057028118
35130,-51.9607849,-97.319310326309846,26.159486057028118
35131,-49.2287598,-97.318234764387000,26.159486057028118
35132,-41.0326843,-97.317159202464268,26.159486057028118
35133,-54.6928101,-97.316083640541478,26.159486057028118
35134,-65.6209106,-97.315008078618746,26.159486057028118
35135,-71.0849609,-97.313932516696013,26.159486057028118
35136,-79.2810364,-97.312856954773224,26.159486057028118
35137,-82.0130615,-97.311781392850378,26.159486057028118
35138,-79.2810364,-97.310705830927645,26.159486057028118
35139,-79.2810364,-97.309630269004856,26.159486057028118
35140,-76.5490112,-97.308554707082124,26.159486057028118
35141,-76.5490112,-97.307479145159391,26.159486057028118
35142,-76.5490112,-97.306403583236602,26.159486057028118
35143,-92.9411621,-97.305328021313755,26.159486057028118
35144,-103.8692627,-97.304252459390966,26.159486057028118
35145,-95.6731873,-97.303176897468234,26.159486057028118
35146,-92.9411621,-97.302101335545501,26.159486057028118
35147,-92.9411621,-97.301025773622769,26.159486057028118
35148,-98.4052124,-97.299950211699979,26.159486057028118
35149,-103.8692627,-97.298874649777247,26.159486057028118
35150,-112.0653381,-97.297799087854344,26.159486057028118
35151,-112.0653381,-97.296723525931725,26.159486057028118
35152,-114.7973633,-97.295647964008879,26.159486057028118
35153,-114.7973633,-97.294572402086146,26.159486057028118
35154,-117.5293884,-97.293496840163357,26.159486057028118
35155,-120.2614441,-97.292421278240624,26.159486057028118
35156,-122.9934692,-97.291345716317892,26.159486057028118
35157,-125.7254944,-97.290270154395103,26.159486057028118
35158,-131.1895447,-97.289194592472256,26.159486057028118
35159,-133.9215546,-97.288119030549524,26.159486057028118
35160,-139.3856049,-97.287043468626734,26.159486057028118
35161,-142.1176300,-97.285967906704002,26.159486057028118
35162,-144.8496704,-97.284892344781269,26.159486057028118
35163,-144.8496704,-97.283816782858480,26.159486057028118
35164,-144.8496704,-97.282741220935634,26.159486057028118
35165,-144.8496704,-97.281665659012845,26.159486057028118
35166,-144.8496704,-97.280590097090112,26.159486057028118
35167,-144.8496704,-97.279514535167380,26.159486057028118
35168,-144.8496704,-97.278438973244647,26.159486057028118
35169,-144.8496704,-97.277363411321858,26.159486057028118
35170,-144.8496704,-97.276287849399125,26.159486057028118
35171,-144.8496704,-97.275212287476222,26.159486057028118
35172,-144.8496704,-97.274136725553603,26.159486057028118
35173,-144.8496704,-97.273061163630757,26.159486057028118
35174,-144.8496704,-97.271985601708025,26.159486057028118
35175,-144.8496704,-97.270910039785235,26.159486057028118
35176,-144.8496704,-97.269834477862503,26.159486057028118
35177,-144.8496704,-97.268758915939770,26.159486057028118
35178,-144.8496704,-97.267683354016981,26.159486057028118
35179,-147.5816956,-97.266607792094135,26.159486057028118
35180,-147.5816956,-97.265532230171402,26.159486057028118
35181,-147.5816956,-97.264456668248613,26.159486057028118
35182,-147.5816956,-97.263381106325880,26.159486057028118
35183,-147.5816956,-97.262305544403148,26.159486057028118
35184,-150.3137207,-97.261229982480359,26.159486057028118
35185,-153.0457458,-97.260154420557626,26.159486057028118
35186,-153.0457458,-97.259078858634723,26.159486057028118
35187,-153.0457458,-97.258003296712104,26.159486057028118
35188,-153.0457458,-97.256927734789258,26.159486057028118
35189,-155.7777710,-97.255852172866526,26.159486057028118
35190,-155.7777710,-97.254776610943736,26.159486057028118
35191,-155.7777710,-97.253701049021004,26.159486057028118
35192,-155.7777710,-97.252625487098101,26.159486057028118
35193,-155.7777710,-97.251549925175482,26.159486057028118
35194,-161.2418213,-97.250474363252636,26.159486057028118
35195,-163.9738464,-97.249398801329903,26.159486057028118
35196,-163.9738464,-97.248323239407114,26.159486057028118
35197,-163.9738464,-97.247247677484381,26.159486057028118
35198,-163.9738464,-97.246172115561649,26.159486057028118
35199,-163.9738464,-97.245096553638859,26.159486057028118
35200,-163.9738464,-97.244020991716013,26.159486057028118
35201,-163.9738464,-97.242945429793281,26.159486057028118
35202,-163.9738464,-97.241869867870491,26.159486057028118
35203,-163.9738464,-97.240794305947759,26.159486057028118
35204,-163.9738464,-97.239718744025026,26.159486057028118
35205,-161.2418213,-97.238643182102237,26.159486057028118
35206,-158.5097961,-97.237567620179505,26.159486057028118
35207,-155.7777710,-97.236492058256601,26.159486057028118
35208,-150.3137207,-97.235416496333983,26.159486057028118
35209,-147.5816956,-97.234340934411136,26.159486057028118
35210,-144.8496704,-97.233265372488404,26.159486057028118
35211,-144.8496704,-97.232189810565615,26.159486057028118
35212,-144.8496704,-97.231114248642882,26.159486057028118
35213,-147.5816956,-97.230038686719979,26.159486057028118
35214,-147.5816956,-97.228963124797360,26.159486057028118
35215,-147.5816956,-97.227887562874514,26.159486057028118
35216,-147.5816956,-97.226812000951782,26.159486057028118
35217,-147.5816956,-97.225736439028992,26.159486057028118
35218,-147.5816956,-97.224660877106260,26.159486057028118
35219,-147.5816956,-97.223585315183527,26.159486057028118
35220,-147.5816956,-97.222509753260738,26.159486057028118
35221,-147.5816956,-97.221434191337892,26.159486057028118
35222,-147.5816956,-97.220358629415159,26.159486057028118
35223,-147.5816956,-97.219283067492370,26.159486057028118
35224,-147.5816956,-97.218207505569637,26.159486057028118
35225,-150.3137207,-97.217131943646905,26.159486057028118
35226,-153.0457458,-97.216056381724115,26.159486057028118
35227,-153.0457458,-97.214980819801383,26.159486057028118
35228,-153.0457458,-97.213905257878480,26.159486057028118
35229,-153.0457458,-97.212829695955861,26.159486057028118
35230,-153.0457458,-97.211754134033015,26.159486057028118
35231,-153.0457458,-97.210678572110282,26.159486057028118
35232,-153.0457458,-97.209603010187493,26.159486057028118
35233,-153.0457458,-97.208527448264761,26.159486057028118
35234,-153.0457458,-97.207451886342028,26.159486057028118
35235,-153.0457458,-97.206376324419239,26.159486057028118
35236,-153.0457458,-97.205300762496393,26.159486057028118
35237,-153.0457458,-97.204225200573660,26.159486057028118
35238,-153.0457458,-97.203149638650871,26.159486057028118
35239,-153.0457458,-97.202074076728138,26.159486057028118
35240,-153.0457458,-97.200998514805406,26.159486057028118
35241,-153.0457458,-97.199922952882616,26.159486057028118
35242,-153.0457458,-97.198847390959770,26.159486057028118
35243,-153.0457458,-97.197771829037038,26.159486057028118
35244,-153.0457458,-97.196696267114248,26.159486057028118
35245,-153.0457458,-97.195620705191516,26.159486057028118
35246,-155.7777710,-97.194545143268783,26.159486057028118
35247,-155.7777710,-97.193469581345994,26.159486057028118
35248,-155.7777710,-97.192394019423261,26.159486057028118
35249,-153.0457458,-97.191318457500358,26.159486057028118
35250,-153.0457458,-97.190242895577740,26.159486057028118
35251,-153.0457458,-97.189167333654893,26.159486057028118
35252,-150.3137207,-97.188091771732161,26.159486057028118
35253,-150.3137207,-97.187016209809428,26.159486057028118
35254,-150.3137207,-97.185940647886639,26.159486057028118
35255,-150.3137207,-97.184865085963906,26.159486057028118
35256,-150.3137207,-97.183789524041117,26.159486057028118
35257,-142.1176300,-97.182713962118271,26.159486057028118
35258,-131.1895447,-97.181638400195538,26.159486057028118
35259,-122.9934692,-97.180562838272749,26.159486057028118
35260,-114.7973633,-97.179487276350017,26.159486057028118
35261,-109.3333130,-97.178411714427284,26.159486057028118
35262,-109.3333130,-97.177336152504495,26.159486057028118
35263,-103.8692627,-97.176260590581649,26.159486057028118
35264,-101.1372375,-97.175185028658916,26.159486057028118
35265,-98.4052124,-97.174109466736127,26.159486057028118
35266,-95.6731873,-97.173033904813394,26.159486057028118
35267,-87.4771118,-97.171958342890662,26.159486057028118
35268,-95.6731873,-97.170882780967872,26.159486057028118
35269,-117.5293884,-97.169807219045140,26.159486057028118
35270,-147.5816956,-97.168731657122237,26.159486057028118
35271,-153.0457458,-97.167656095199618,26.159486057028118
35272,-158.5097961,-97.166580533276772,26.159486057028118
35273,-166.7058716,-97.165504971354039,26.159486057028118
35274,-174.9019470,-97.164429409431307,26.159486057028118
35275,-166.7058716,-97.163353847508517,26.159486057028118
35276,-169.4378967,-97.162278285585785,26.159486057028118
35277,-169.4378967,-97.161202723662996,26.159486057028118
35278,-169.4378967,-97.160127161740149,26.159486057028118
35279,-169.4378967,-97.159051599817417,26.159486057028118
35280,-172.1699219,-97.157976037894628,26.159486057028118
35281,-172.1699219,-97.156900475971895,26.159486057028118
35282,-172.1699219,-97.155824914049163,26.159486057028118
35283,-174.9019470,-97.154749352126373,26.159486057028118
35284,-174.9019470,-97.153673790203527,26.159486057028118
35285,-174.9019470,-97.152598228280795,26.159486057028118
35286,-177.6339722,-97.151522666358005,26.159486057028118
35287,-177.6339722,-97.150447104435273,26.159486057028118
35288,-177.6339722,-97.149371542512540,26.159486057028118
35289,-177.6339722,-97.148295980589751,26.159486057028118
35290,-180.3660126,-97.147220418667018,26.159486057028118
35291,-180.3660126,-97.146144856744115,26.159486057028118
35292,-180.3660126,-97.145069294821496,26.159486057028118
35293,-183.0980377,-97.143993732898650,26.159486057028118
35294,-183.0980377,-97.142918170975918,26.159486057028118
35295,-183.0980377,-97.141842609053185,26.159486057028118
35296,-183.0980377,-97.140767047130396,26.159486057028118
35297,-183.0980377,-97.139691485207663,26.159486057028118
35298,-183.0980377,-97.138615923284874,26.159486057028118
35299,-185.8300629,-97.137540361362028,26.159486057028118
35300,-185.8300629,-97.136464799439295,26.159486057028118
35301,-188.5620880,-97.135389237516506,26.159486057028118
35302,-188.5620880,-97.134313675593773,26.159486057028118
35303,-191.2941132,-97.133238113671041,26.159486057028118
35304,-194.0261383,-97.132162551748252,26.159486057028118
35305,-194.0261383,-97.131086989825405,26.159486057028118
35306,-194.0261383,-97.130011427902673,26.159486057028118
35307,-194.0261383,-97.128935865979884,26.159486057028118
35308,-194.0261383,-97.127860304057151,26.159486057028118
35309,-194.0261383,-97.126784742134419,26.159486057028118
35310,-194.0261383,-97.125709180211629,26.159486057028118
35311,-196.7581635,-97.124633618288897,26.159486057028118
35312,-196.7581635,-97.123558056365994,26.159486057028118
35313,-199.4901886,-97.122482494443375,26.159486057028118
35314,-199.4901886,-97.121406932520529,26.159486057028118
35315,-199.4901886,-97.120331370597796,26.159486057028118
35316,-199.4901886,-97.119255808675064,26.159486057028118
35317,-199.4901886,-97.118180246752274,26.159486057028118
35318,-199.4901886,-97.117104684829542,26.159486057028118
35319,-199.4901886,-97.116029122906752,26.159486057028118
35320,-199.4901886,-97.114953560983906,26.159486057028118
35321,-202.2222137,-97.113877999061174,26.159486057028118
35322,-202.2222137,-97.112802437138384,26.159486057028118
35323,-202.2222137,-97.111726875215652,26.159486057028118
35324,-204.9542542,-97.110651313292919,26.159486057028118
35325,-204.9542542,-97.109575751370130,26.159486057028118
35326,-204.9542542,-97.108500189447284,26.159486057028118
35327,-204.9542542,-97.107424627524551,26.159486057028118
35328,-204.9542542,-97.106349065601762,26.159486057028118
35329,-204.9542542,-97.105273503679030,26.159486057028118
35330,-204.9542542,-97.104197941756297,26.159486057028118
35331,-204.9542542,-97.103122379833508,26.159486057028118
35332,-204.9542542,-97.102046817910775,26.159486057028118
35333,-204.9542542,-97.100971255987872,26.159486057028118
35334,-204.9542542,-97.099895694065253,26.159486057028118
35335,-204.9542542,-97.098820132142407,26.159486057028118
35336,-204.9542542,-97.097744570219675,26.159486057028118
35337,-204.9542542,-97.096669008296942,26.159486057028118
35338,-207.6862793,-97.095593446374153,26.159486057028118
35339,-207.6862793,-97.094517884451420,26.159486057028118
35340,-207.6862793,-97.093442322528631,26.159486057028118
35341,-207.6862793,-97.092366760605785,26.159486057028118
35342,-207.6862793,-97.091291198683052,26.159486057028118
35343,-207.6862793,-97.090215636760263,26.159486057028118
